site_code,collection_date,lowest_taxon,RR_biomass_com,RR_biomass_fam,RR_biomass_spe,LRR_biomass_com,LRR_biomass_fam,LRR_biomass_spe,RR_density_com,RR_density_fam,RR_density_spe,LRR_density_com,LRR_density_fam,LRR_density_spe,RR_shannon,RR_simpson,RR_richness,LRR_shannon,LRR_simpson,LRR_richness,RR_ctrdist,LRR_ctrdist
WM,2017-11-03,L. microlophus,3.8525152590809593,-0.5520950520722481,1.6989463194865981,1.3487262490299767,1.3487262490299767,0.530008246832557,0.35482726363665684,-0.3199872005119795,0.9990009990009991,-1.0361241892310118,-1.0361241892310118,-9.99500333083388e-4,-0.21725535652000286,-0.2218828051373184,0,-1.5266818591221651,-1.5266818591221651,-100000,2.4750513032561763,0.9062611243941735
WM,2017-11-03,L. miniatus,175990.3102,16055.909899999999,827.9252000000001,12.078184216822851,12.078184216822851,6.718922812140271,42000,17000,2000,10.645424897265505,10.645424897265505,7.600902459542082,-0.21725535652000286,-0.2218828051373184,0,-1.5266818591221651,-1.5266818591221651,-100000,2.4750513032561763,0.9062611243941735
WM,2017-11-03,L. oculatus,175990.3102,158708.3806,158708.3806,12.078184216822851,12.078184216822851,11.974823712933702,42000,2000,2000,10.645424897265505,10.645424897265505,7.600902459542082,-0.21725535652000286,-0.2218828051373184,0,-1.5266818591221651,-1.5266818591221651,-100000,2.4750513032561763,0.9062611243941735
WM,2017-11-03,N. texanus,175990.3102,363.5328,47.7241,12.078184216822851,12.078184216822851,3.865436511393137,42000,2000,1000,10.645424897265505,10.645424897265505,6.907755278982137,-0.21725535652000286,-0.2218828051373184,0,-1.5266818591221651,-1.5266818591221651,-100000,2.4750513032561763,0.9062611243941735
EM,2018-03-09,C. lutrensis,298996.1644,1408.5765999999999,414.30319999999995,12.608186024196897,12.608186024196897,6.026598072925117,153000,10000,3000,11.938193200374572,11.938193200374572,8.006367567650246,-0.17661955129733783,-0.0798374988127714,0.2499687539057618,-1.7337572874421723,-1.7337572874421723,-1.3864193533080416,1.2472529035971955,0.2209434557556549
EM,2018-03-09,E. gracile,0.26942159855959746,1.62520620327296,1.62520620327296,-1.311477845392529,-1.311477845392529,0.48563470205311887,3.5519604375407012,0,0,1.2674996869881372,1.2674996869881372,-100000,-0.17661955129733783,-0.0798374988127714,0.2499687539057618,-1.7337572874421723,-1.7337572874421723,-1.3864193533080416,1.2472529035971955,0.2209434557556549
EM,2018-03-09,G. affinis,1.2796023791686975,68.8433869316212,68.8433869316212,0.24654938839807558,0.24654938839807558,4.2318341701856586,3.3713322476500673,28.99033655448184,28.99033655448184,1.2153079919558352,1.2153079919558352,3.3669625521963535,-0.17661955129733783,-0.0798374988127714,0.2499687539057618,-1.7337572874421723,-1.7337572874421723,-1.3864193533080416,1.2472529035971955,0.2209434557556549
EM,2018-03-09,L. auritus,298996.1644,43719.159999999996,505.8919000000001,12.608186024196897,12.608186024196897,6.226323010100331,153000,50000,2000,11.938193200374572,11.938193200374572,7.600902459542082,-0.17661955129733783,-0.0798374988127714,0.2499687539057618,-1.7337572874421723,-1.7337572874421723,-1.3864193533080416,1.2472529035971955,0.2209434557556549
EM,2018-03-09,L. gulosus,1.2796023791686975,0.5123463114817892,-0.31220849680037027,0.24654938839807558,0.24654938839807558,-1.1640840553827132,3.3713322476500673,0.724112961622013,0,1.2153079919558352,1.2153079919558352,-100000,-0.17661955129733783,-0.0798374988127714,0.2499687539057618,-1.7337572874421723,-1.7337572874421723,-1.3864193533080416,1.2472529035971955,0.2209434557556549
EM,2018-03-09,L. macrochirus,1.2796023791686975,0.5123463114817892,-0.3168336129143265,0.24654938839807558,0.24654938839807558,-1.1493785232992386,3.3713322476500673,0.724112961622013,0.9995002498750625,1.2153079919558352,1.2153079919558352,-4.998750416510425e-4,-0.17661955129733783,-0.0798374988127714,0.2499687539057618,-1.7337572874421723,-1.7337572874421723,-1.3864193533080416,1.2472529035971955,0.2209434557556549
EM,2018-03-09,L. megalotis,1.2796023791686975,0.5123463114817892,1.672931655397582,0.24654938839807558,0.24654938839807558,0.5145775696445872,3.3713322476500673,0.724112961622013,1.0475691633731727,1.2153079919558352,1.2153079919558352,0.0464723977210247,-0.17661955129733783,-0.0798374988127714,0.2499687539057618,-1.7337572874421723,-1.7337572874421723,-1.3864193533080416,1.2472529035971955,0.2209434557556549
EM,2018-03-09,L. oculatus,1.2796023791686975,22.013431019746832,22.013431019746832,0.24654938839807558,0.24654938839807558,3.091652767976038,3.3713322476500673,0,0,1.2153079919558352,1.2153079919558352,-100000,-0.17661955129733783,-0.0798374988127714,0.2499687539057618,-1.7337572874421723,-1.7337572874421723,-1.3864193533080416,1.2472529035971955,0.2209434557556549
EM,2018-03-09,N. gyrinus,1.2796023791686975,1.8053004866819178,1.8053004866819178,0.24654938839807558,0.24654938839807558,0.590727052545504,3.3713322476500673,0,0,1.2153079919558352,1.2153079919558352,-100000,-0.17661955129733783,-0.0798374988127714,0.2499687539057618,-1.7337572874421723,-1.7337572874421723,-1.3864193533080416,1.2472529035971955,0.2209434557556549
EM,2018-03-09,P. vigilax,0.26942159855959746,9.182756642813075,13.929183110507106,-1.311477845392529,-1.311477845392529,2.6339861436103766,3.5519604375407012,5.662891405729514,5.994005994005994,1.2674996869881372,1.2674996869881372,1.7907599688949716,-0.17661955129733783,-0.0798374988127714,0.2499687539057618,-1.7337572874421723,-1.7337572874421723,-1.3864193533080416,1.2472529035971955,0.2209434557556549
EM,2018-03-31,C. lutrensis,18151.6521,7236.786099999999,2529.7901,9.80651686034388,9.80651686034388,7.83589161385295,110000,44000,20000,11.608235644774552,11.608235644774552,9.903487552536127,-0.003674965705224998,0.26202820529628806,-0.1249843769528809,-5.606211478272445,-5.606211478272445,-2.079566533867987,4.1465488992764445,1.4222763977435877
EM,2018-03-31,G. affinis,-0.8616012663584255,39.87500974229284,39.87500974229284,-0.148962683365707,-0.148962683365707,3.6857498054258024,2.1427959201165683,16.32789070309897,16.32789070309897,0.7621114810264809,0.7621114810264809,2.7928747316523967,-0.003674965705224998,0.26202820529628806,-0.1249843769528809,-5.606211478272445,-5.606211478272445,-2.079566533867987,4.1465488992764445,1.4222763977435877
EM,2018-03-31,L. macrochirus,-0.8616012663584255,-0.7554739160581132,-0.8913760650185785,-0.148962683365707,-0.148962683365707,-0.11498886983020032,2.1427959201165683,-0.5517051136167718,-0.49975012493753124,0.7621114810264809,0.7621114810264809,-0.6936470556015963,-0.003674965705224998,0.26202820529628806,-0.1249843769528809,-5.606211478272445,-5.606211478272445,-2.079566533867987,4.1465488992764445,1.4222763977435877
EM,2018-03-31,L. megalotis,-0.8616012663584255,-0.7554739160581132,-0.5480315730958327,-0.148962683365707,-0.148962683365707,-0.601422378555429,2.1427959201165683,-0.5517051136167718,-0.4285510213799343,0.7621114810264809,0.7621114810264809,-0.8473454783010719,-0.003674965705224998,0.26202820529628806,-0.1249843769528809,-5.606211478272445,-5.606211478272445,-2.079566533867987,4.1465488992764445,1.4222763977435877
EM,2018-03-31,N. gyrinus,-0.8616012663584255,6.709300448473328,6.709300448473328,-0.148962683365707,-0.148962683365707,1.9034946904776135,2.1427959201165683,0,0,0.7621114810264809,0.7621114810264809,-100000,-0.003674965705224998,0.26202820529628806,-0.1249843769528809,-5.606211478272445,-5.606211478272445,-2.079566533867987,4.1465488992764445,1.4222763977435877
EM,2018-03-31,N. texanus,-0.9229311465440833,51.28563987869488,-0.5876978577828285,-0.08020064472217865,-0.08020064472217865,-0.5315423104563957,2.272659656406917,28.31445702864757,0,0.8209508004462984,0.8209508004462984,-100000,-0.003674965705224998,0.26202820529628806,-0.1249843769528809,-5.606211478272445,-5.606211478272445,-2.079566533867987,4.1465488992764445,1.4222763977435877
EM,2018-03-31,P. vigilax,-0.9229311465440833,51.28563987869488,69.0617118394151,-0.08020064472217865,-0.08020064472217865,4.235000479366989,2.272659656406917,28.31445702864757,21.97802197802198,0.8209508004462984,0.8209508004462984,3.0900429530252325,-0.003674965705224998,0.26202820529628806,-0.1249843769528809,-5.606211478272445,-5.606211478272445,-2.079566533867987,4.1465488992764445,1.4222763977435877
WM,2018-03-31,C. lutrensis,2126.4709,208.9685,54.8998,7.662219030142025,7.662219030142025,4.005509705521599,13000,4000,1000,9.472704636443673,9.472704636443673,6.907755278982137,0.2744887815225067,0.15816886084049664,0.33327778703549404,-1.29284488763817,-1.29284488763817,-1.0987789414474307,1.9222267966632591,0.6534843039316957
WM,2018-03-31,C. venusta,-0.932898393220034,-0.2709425817608649,-0.5557617284308556,-0.06945898736633085,-0.06945898736633085,-0.5874156225712991,-0.5235410220567832,0.9995002498750625,-0.49975012493753124,-0.6471398906016322,-0.6471398906016322,-0.6936470556015963,0.2744887815225067,0.15816886084049664,0.33327778703549404,-1.29284488763817,-1.29284488763817,-1.0987789414474307,1.9222267966632591,0.6534843039316957
WM,2018-03-31,E. gracile,-0.9362479823970945,-0.7909572521543166,-0.7909572521543166,-0.06587489913610643,-0.06587489913610643,-0.23451135546332194,-0.62855346990086,-0.6664445184938355,-0.6664445184938355,-0.4643341791515137,-0.4643341791515137,-0.40579838589828465,0.2744887815225067,0.15816886084049664,0.33327778703549404,-1.29284488763817,-1.29284488763817,-1.0987789414474307,1.9222267966632591,0.6534843039316957
WM,2018-03-31,F. chrysotus,2126.4709,0.975,0.975,7.662219030142025,7.662219030142025,-0.025317807984289897,13000,1000,1000,9.472704636443673,9.472704636443673,6.907755278982137,0.2744887815225067,0.15816886084049664,0.33327778703549404,-1.29284488763817,-1.29284488763817,-1.0987789414474307,1.9222267966632591,0.6534843039316957
WM,2018-03-31,G. affinis,-0.9362479823970945,-0.45481315506661485,-0.45481315506661485,-0.06587489913610643,-0.06587489913610643,-0.7878685925754929,-0.62855346990086,0.9996667777407531,0.9996667777407531,-0.4643341791515137,-0.4643341791515137,-3.332777901203771e-4,0.2744887815225067,0.15816886084049664,0.33327778703549404,-1.29284488763817,-1.29284488763817,-1.0987789414474307,1.9222267966632591,0.6534843039316957
WM,2018-03-31,L. macrochirus,-0.9362479823970945,-0.9524771386571705,-0.7570375555443833,-0.06587489913610643,-0.06587489913610643,-0.2783424157523109,-0.62855346990086,-0.9654839488293506,-0.6664445184938355,-0.4643341791515137,-0.4643341791515137,-0.40579838589828465,0.2744887815225067,0.15816886084049664,0.33327778703549404,-1.29284488763817,-1.29284488763817,-1.0987789414474307,1.9222267966632591,0.6534843039316957
WM,2018-03-31,N. texanus,2126.4709,208.9685,8,7.662219030142025,7.662219030142025,2.0794415416798357,13000,4000,1000,9.472704636443673,9.472704636443673,6.907755278982137,0.2744887815225067,0.15816886084049664,0.33327778703549404,-1.29284488763817,-1.29284488763817,-1.0987789414474307,1.9222267966632591,0.6534843039316957
WM,2018-03-31,P. vigilax,2126.4709,208.9685,19.1281,7.662219030142025,7.662219030142025,2.9511584580804593,13000,4000,1000,9.472704636443673,9.472704636443673,6.907755278982137,0.2744887815225067,0.15816886084049664,0.33327778703549404,-1.29284488763817,-1.29284488763817,-1.0987789414474307,1.9222267966632591,0.6534843039316957
EM,2018-05-04,C. lutrensis,419400.20129999996,3520.6173,1496.3886,12.94658087742123,12.94658087742123,7.310809884161091,101000,17000,8000,11.522875795823397,11.522875795823397,8.987196820661973,0.042222401601824555,0.011252368747506397,0.428510212826739,-3.164804355142684,-3.164804355142684,-0.8474407073269509,1.2860033106778361,0.2515392002116754
EM,2018-05-04,C. venusta,10.809721104942614,34.13609783303851,1.6814140573632694,2.3804458315905106,2.3804458315905106,0.5196351401951546,4.610854952502638,15.984015984015986,0,1.5284132958880303,1.5284132958880303,-100000,0.042222401601824555,0.011252368747506397,0.428510212826739,-3.164804355142684,-3.164804355142684,-0.8474407073269509,1.2860033106778361,0.2515392002116754
EM,2018-05-04,G. affinis,10.809721104942614,15.792995430250114,15.792995430250114,2.3804458315905106,2.3804458315905106,2.7595665145350052,4.610854952502638,15.992003998001,15.992003998001,1.5284132958880303,1.5284132958880303,2.77208884719813,0.042222401601824555,0.011252368747506397,0.428510212826739,-3.164804355142684,-3.164804355142684,-0.8474407073269509,1.2860033106778361,0.2515392002116754
EM,2018-05-04,L. cyanellus,10.809721104942614,8.005816044584725,4.005450268252122,2.3804458315905106,2.3804458315905106,1.3876560007308019,4.610854952502638,2.285551032069138,0,1.5284132958880303,1.5284132958880303,-100000,0.042222401601824555,0.011252368747506397,0.428510212826739,-3.164804355142684,-3.164804355142684,-0.8474407073269509,1.2860033106778361,0.2515392002116754
EM,2018-05-04,L. gulosus,10.809721104942614,8.005816044584725,0.1494040505824884,2.3804458315905106,2.3804458315905106,-1.9011008943183665,4.610854952502638,2.285551032069138,0,1.5284132958880303,1.5284132958880303,-100000,0.042222401601824555,0.011252368747506397,0.428510212826739,-3.164804355142684,-3.164804355142684,-0.8474407073269509,1.2860033106778361,0.2515392002116754
EM,2018-05-04,L. macrochirus,10.809721104942614,8.005816044584725,3.4668033206985407,2.3804458315905106,2.3804458315905106,1.2432329361345633,4.610854952502638,2.285551032069138,0.9998000399920015,1.5284132958880303,1.5284132958880303,-1.9998000266635622e-4,0.042222401601824555,0.011252368747506397,0.428510212826739,-3.164804355142684,-3.164804355142684,-0.8474407073269509,1.2860033106778361,0.2515392002116754
EM,2018-05-04,L. megalotis,10.809721104942614,8.005816044584725,13.219991524543405,2.3804458315905106,2.3804458315905106,2.5817301933146664,4.610854952502638,2.285551032069138,3.856591915440651,1.5284132958880303,1.5284132958880303,1.3497838700092686,0.042222401601824555,0.011252368747506397,0.428510212826739,-3.164804355142684,-3.164804355142684,-0.8474407073269509,1.2860033106778361,0.2515392002116754
EM,2018-05-04,L. oculatus,10.809721104942614,12.861888340272381,12.861888340272381,2.3804458315905106,2.3804458315905106,2.554268546309134,4.610854952502638,1.9980019980019983,1.9980019980019983,1.5284132958880303,1.5284132958880303,0.6921476802268619,0.042222401601824555,0.011252368747506397,0.428510212826739,-3.164804355142684,-3.164804355142684,-0.8474407073269509,1.2860033106778361,0.2515392002116754
EM,2018-05-04,N. gyrinus,0.7806086705217646,3.057804820968874,3.057804820968874,-0.2476813167880039,-0.2476813167880039,1.1176972797566707,2.00489902779752,0,0,0.6955936992896767,0.6955936992896767,-100000,0.042222401601824555,0.011252368747506397,0.428510212826739,-3.164804355142684,-3.164804355142684,-0.8474407073269509,1.2860033106778361,0.2515392002116754
EM,2018-05-04,P. vigilax,0.7806086705217646,24.440101626985328,25.362287992583955,-0.2476813167880039,-0.2476813167880039,3.2332633460271567,2.00489902779752,10.32644903397735,6.993006993006993,0.6955936992896767,0.6955936992896767,1.9449106487222299,0.042222401601824555,0.011252368747506397,0.428510212826739,-3.164804355142684,-3.164804355142684,-0.8474407073269509,1.2860033106778361,0.2515392002116754
GC,2018-05-04,F. grandis,1.911853671538319,2.6232160072303676,11.934919367343081,0.6480732800782975,0.6480732800782975,2.4794685037849873,-0.3214228317351476,1.999000499750125,4.9950049950049955,-1.1349977898224048,-1.1349977898224048,1.608438412101017,0.04080268918204119,0.027376179196302086,0,-3.199007288419538,-3.199007288419538,-100000,-0.5135171274839277,-0.6664718957706894
GC,2018-05-04,G. affinis,1.911853671538319,0.18299039060476902,0.18299039060476902,0.6480732800782975,0.6480732800782975,-1.6983216378758865,-0.3214228317351476,0.5999400059994001,0.5999400059994001,-1.1349977898224048,-1.1349977898224048,-0.5109256187663239,0.04080268918204119,0.027376179196302086,0,-3.199007288419538,-3.199007288419538,-100000,-0.5135171274839277,-0.6664718957706894
GC,2018-05-04,L. cyanellus,-0.14649738453196567,-0.8834939419396654,-0.885365715310003,-1.9207477037085072,-1.9207477037085072,-0.12175448169494407,-0.3688184054864506,-0.7623611413635374,-0.7776049766718507,-0.9974508821283589,-0.9974508821283589,-0.2515366258154277,0.04080268918204119,0.027376179196302086,0,-3.199007288419538,-3.199007288419538,-100000,-0.5135171274839277,-0.6664718957706894
GC,2018-05-04,L. gulosus,1.911853671538319,-0.7747739439236478,-0.7152094155564576,0.6480732800782975,0.6480732800782975,-0.33517989028155676,-0.3214228317351476,-0.7209134671286714,-0.4998750312421894,-1.1349977898224048,-1.1349977898224048,-0.6933971493151527,0.04080268918204119,0.027376179196302086,0,-3.199007288419538,-3.199007288419538,-100000,-0.5135171274839277,-0.6664718957706894
GC,2018-05-04,L. macrochirus,1.911853671538319,-0.7747739439236478,-0.4835026262305377,0.6480732800782975,0.6480732800782975,-0.7266985323961195,-0.3214228317351476,-0.7209134671286714,-0.4998750312421894,-1.1349977898224048,-1.1349977898224048,-0.6933971493151527,0.04080268918204119,0.027376179196302086,0,-3.199007288419538,-3.199007288419538,-100000,-0.5135171274839277,-0.6664718957706894
GC,2018-05-04,L. megalotis,1.911853671538319,-0.7747739439236478,-0.8306448121876285,0.6480732800782975,0.6480732800782975,-0.18555299765446087,-0.3214228317351476,-0.7209134671286714,-0.749968751302029,-1.1349977898224048,-1.1349977898224048,-0.28772373825041625,0.04080268918204119,0.027376179196302086,0,-3.199007288419538,-3.199007288419538,-100000,-0.5135171274839277,-0.6664718957706894
GC,2018-05-04,L. miniatus,1.911853671538319,-0.7747739439236478,-0.771434751831993,0.6480732800782975,0.6480732800782975,-0.25950318388311266,-0.3214228317351476,-0.7209134671286714,-0.8331944675887352,-1.1349977898224048,-1.1349977898224048,-0.18248820957327547,0.04080268918204119,0.027376179196302086,0,-3.199007288419538,-3.199007288419538,-100000,-0.5135171274839277,-0.6664718957706894
GC,2018-05-04,L. oculatus,-0.14649738453196567,-0.4885336852834794,-0.4885336852834794,-1.9207477037085072,-1.9207477037085072,-0.7163468533086711,-0.3688184054864506,0,0,-0.9974508821283589,-0.9974508821283589,-100000,0.04080268918204119,0.027376179196302086,0,-3.199007288419538,-3.199007288419538,-100000,-0.5135171274839277,-0.6664718957706894
GC,2018-05-04,N. texanus,1.911853671538319,1.8719585751080285,1.8719585751080285,0.6480732800782975,0.6480732800782975,0.6269852491289487,-0.3214228317351476,0.9990009990009991,0.9990009990009991,-1.1349977898224048,-1.1349977898224048,-9.99500333083388e-4,0.04080268918204119,0.027376179196302086,0,-3.199007288419538,-3.199007288419538,-100000,-0.5135171274839277,-0.6664718957706894
WM,2018-05-04,C. lutrensis,46898.91849999999,51.6617,51.6617,10.755749894467,10.755749894467,3.9447166945981875,13000,1000,1000,9.472704636443673,9.472704636443673,6.907755278982137,0.17464726070210296,0.13510155959961287,0.16663889351774702,-1.744986992352139,-1.744986992352139,-1.7919261220073759,1.4361550773494258,0.36196945737841885
WM,2018-05-04,G. affinis,0.06953359194092405,-0.5723330224371677,-0.5723330224371677,-2.665945305901746,-2.665945305901746,-0.558034249961129,-0.4999807699703857,-0.4999375078115236,-0.4999375078115236,-0.6931856413587809,-0.6931856413587809,-0.6932721727480963,0.17464726070210296,0.13510155959961287,0.16663889351774702,-1.744986992352139,-1.744986992352139,-1.7919261220073759,1.4361550773494258,0.36196945737841885
WM,2018-05-04,L. cyanellus,0.06953359194092405,-0.7472893556972235,-0.9620250865658327,-2.665945305901746,-2.665945305901746,-0.0387147511451823,-0.4999807699703857,-0.5332977801479901,-0.6664445184938355,-0.6931856413587809,-0.6931856413587809,-0.40579838589828465,0.17464726070210296,0.13510155959961287,0.16663889351774702,-1.744986992352139,-1.744986992352139,-1.7919261220073759,1.4361550773494258,0.36196945737841885
WM,2018-05-04,L. gulosus,0.4792493233159844,-0.6481940151767546,-0.9800745270193999,-0.7355343090219404,-0.7355343090219404,-0.020126662230040917,-0.5235410220567832,-0.6682975120879558,-0.6664445184938355,-0.6471398906016322,-0.6471398906016322,-0.40579838589828465,0.17464726070210296,0.13510155959961287,0.16663889351774702,-1.744986992352139,-1.744986992352139,-1.7919261220073759,1.4361550773494258,0.36196945737841885
WM,2018-05-04,L. macrochirus,0.06953359194092405,-0.7472893556972235,-0.6594934745212759,-2.665945305901746,-2.665945305901746,-0.416283201458593,-0.4999807699703857,-0.5332977801479901,-0.49975012493753124,-0.6931856413587809,-0.6931856413587809,-0.6936470556015963,0.17464726070210296,0.13510155959961287,0.16663889351774702,-1.744986992352139,-1.744986992352139,-1.7919261220073759,1.4361550773494258,0.36196945737841885
WM,2018-05-04,L. megalotis,0.06953359194092405,-0.7472893556972235,-0.6657837482834733,-2.665945305901746,-2.665945305901746,-0.40679036344601344,-0.4999807699703857,-0.5332977801479901,-0.5554938340184424,-0.6931856413587809,-0.6931856413587809,-0.5878977698408477,0.17464726070210296,0.13510155959961287,0.16663889351774702,-1.744986992352139,-1.744986992352139,-1.7919261220073759,1.4361550773494258,0.36196945737841885
WM,2018-05-04,L. oculatus,46898.91849999999,35772.133499999996,35772.133499999996,10.755749894467,10.755749894467,10.484924475428246,13000,1000,1000,9.472704636443673,9.472704636443673,6.907755278982137,0.17464726070210296,0.13510155959961287,0.16663889351774702,-1.744986992352139,-1.744986992352139,-1.7919261220073759,1.4361550773494258,0.36196945737841885
EM,2018-06-04,C. lutrensis,146925.4435,535.6683999999999,535.6683999999999,11.897680550023173,11.897680550023173,6.283515312907354,33000,2000,2000,10.404262840448617,10.404262840448617,7.600902459542082,-0.07826708496672083,-0.012143481806973838,-0.142836737608913,-2.5476281351613435,-2.5476281351613435,-1.9460529959950605,0.6772273801611158,-0.38974819811532857
EM,2018-06-04,G. affinis,3.1372325956571085,7.407098412827941,7.407098412827941,1.1433410723499273,1.1433410723499273,2.0024387854054155,0.8332870396089106,4.497751124437781,4.497751124437781,-0.1823771108063575,-0.1823771108063575,1.503577521734623,-0.07826708496672083,-0.012143481806973838,-0.142836737608913,-2.5476281351613435,-2.5476281351613435,-1.9460529959950605,0.6772273801611158,-0.38974819811532857
EM,2018-06-04,L. cyanellus,3.1372325956571085,-0.186701563314485,10.790745083059045,1.1433410723499273,1.1433410723499273,2.378688829996186,0.8332870396089106,0.07142346975216056,0.9990009990009991,-0.1823771108063575,-0.1823771108063575,-9.99500333083388e-4,-0.07826708496672083,-0.012143481806973838,-0.142836737608913,-2.5476281351613435,-2.5476281351613435,-1.9460529959950605,0.6772273801611158,-0.38974819811532857
EM,2018-06-04,L. megalotis,3.1372325956571085,-0.186701563314485,0.21765238943772955,1.1433410723499273,1.1433410723499273,-1.524856032694772,0.8332870396089106,0.07142346975216056,0.571346950435652,-0.1823771108063575,-0.1823771108063575,-0.5597586348751701,-0.07826708496672083,-0.012143481806973838,-0.142836737608913,-2.5476281351613435,-2.5476281351613435,-1.9460529959950605,0.6772273801611158,-0.38974819811532857
EM,2018-06-04,L. oculatus,3.1372325956571085,5.739485665176522,5.739485665176522,1.1433410723499273,1.1433410723499273,1.74736960094673,0.8332870396089106,3.9960039960039966,3.9960039960039966,-0.1823771108063575,-0.1823771108063575,1.3852948607868072,-0.07826708496672083,-0.012143481806973838,-0.142836737608913,-2.5476281351613435,-2.5476281351613435,-1.9460529959950605,0.6772273801611158,-0.38974819811532857
EM,2018-06-04,P. annularis,-0.3762094662244684,-0.5360127513393667,-0.9738085445184937,-0.9776091996873169,-0.9776091996873169,-0.026540560864048518,-0.01818127725125543,-0.30231152039440023,0.9990009990009991,-4.007362936855998,-4.007362936855998,-9.99500333083388e-4,-0.07826708496672083,-0.012143481806973838,-0.142836737608913,-2.5476281351613435,-2.5476281351613435,-1.9460529959950605,0.6772273801611158,-0.38974819811532857
WM,2018-06-04,A. natalis,53639.581999999995,2547.7513,2547.7513,10.89004254467323,10.89004254467323,7.842966405962819,9000,1000,1000,9.104979856318357,9.104979856318357,6.907755278982137,0.4024947270988927,0.5483389198678889,0.16663889351774702,-0.9100732825847515,-0.9100732825847515,-1.7919261220073759,1.6641122377499085,0.5092917906951878
WM,2018-06-04,A. sayanus,0.6918535716810591,-0.8481473184789653,-0.8481473184789653,-0.36838094737221494,-0.36838094737221494,-0.16470093365718724,-0.6701325082326826,0,0,-0.40027981267010637,-0.40027981267010637,-100000,0.4024947270988927,0.5483389198678889,0.16663889351774702,-0.9100732825847515,-0.9100732825847515,-1.7919261220073759,1.6641122377499085,0.5092917906951878
WM,2018-06-04,C. venusta,0.22325168518707939,-0.8255000535647268,-0.8255000535647268,-1.4994555108236511,-1.4994555108236511,-0.19176595073434075,-0.6538210068843505,-0.6664445184938355,-0.6664445184938355,-0.4249216547641016,-0.4249216547641016,-0.40579838589828465,0.4024947270988927,0.5483389198678889,0.16663889351774702,-0.9100732825847515,-0.9100732825847515,-1.7919261220073759,1.6641122377499085,0.5092917906951878
WM,2018-06-04,G. affinis,0.22325168518707939,-0.817293375726459,-0.817293375726459,-1.4994555108236511,-1.4994555108236511,-0.2017571595626913,-0.6538210068843505,-0.7499062617172854,-0.7499062617172854,-0.4249216547641016,-0.4249216547641016,-0.2878070646399319,0.4024947270988927,0.5483389198678889,0.16663889351774702,-0.9100732825847515,-0.9100732825847515,-1.7919261220073759,1.6641122377499085,0.5092917906951878
WM,2018-06-04,L. gulosus,0.6918535716810591,-0.8900525309159693,-0.8765984656440943,-0.36838094737221494,-0.36838094737221494,-0.13170624134792855,-0.6701325082326826,-0.857814717008421,-0.6664445184938355,-0.40027981267010637,-0.40027981267010637,-0.40579838589828465,0.4024947270988927,0.5483389198678889,0.16663889351774702,-0.9100732825847515,-0.9100732825847515,-1.7919261220073759,1.6641122377499085,0.5092917906951878
WM,2018-06-04,L. megalotis,0.22325168518707939,-0.9210221060746177,-0.8917995869396014,-1.4994555108236511,-1.4994555108236511,-0.11451384996491494,-0.6538210068843505,-0.7999466702219852,-0.7776913676258194,-0.4249216547641016,-0.4249216547641016,-0.2514255332196349,0.4024947270988927,0.5483389198678889,0.16663889351774702,-0.9100732825847515,-0.9100732825847515,-1.7919261220073759,1.6641122377499085,0.5092917906951878
WM,2018-06-04,L. oculatus,53639.581999999995,47493.074,47493.074,10.89004254467323,10.89004254467323,10.768339168865028,9000,1000,1000,9.104979856318357,9.104979856318357,6.907755278982137,0.4024947270988927,0.5483389198678889,0.16663889351774702,-0.9100732825847515,-0.9100732825847515,-1.7919261220073759,1.6641122377499085,0.5092917906951878
EM,2018-07-05,A. natalis,87516.9623,11152.5674,11152.5674,11.379587908415424,11.379587908415424,9.319425010472164,6000,1000,1000,8.699514748210191,8.699514748210191,6.907755278982137,-0.11660815655049173,0.13997340505303965,-0.33329630041106545,-2.148936054249138,-2.148936054249138,-1.0987233936068386,1.8670609025729992,0.6243654845808405
EM,2018-07-05,C. lutrensis,87516.9623,116.7849,50.3223,11.379587908415424,11.379587908415424,3.9184483188198085,6000,3000,1000,8.699514748210191,8.699514748210191,6.907755278982137,-0.11660815655049173,0.13997340505303965,-0.33329630041106545,-2.148936054249138,-2.148936054249138,-1.0987233936068386,1.8670609025729992,0.6243654845808405
EM,2018-07-05,L. megalotis,1.670335718718935,-0.9476685931816746,-0.9040677854433198,0.5130246353980221,0.5130246353980221,-0.10085093750363483,-0.6999650017499125,-0.9285051067780873,-0.857020425653478,-0.3567249426887741,-0.3567249426887741,-0.15429352676700558,-0.11660815655049173,0.13997340505303965,-0.33329630041106545,-2.148936054249138,-2.148936054249138,-1.0987233936068386,1.8670609025729992,0.6243654845808405
EM,2018-07-05,L. oculatus,1.670335718718935,14.671711930196821,14.671711930196821,0.5130246353980221,0.5130246353980221,2.685921281338046,-0.6999650017499125,0,0,-0.3567249426887741,-0.3567249426887741,-100000,-0.11660815655049173,0.13997340505303965,-0.33329630041106545,-2.148936054249138,-2.148936054249138,-1.0987233936068386,1.8670609025729992,0.6243654845808405
EM,2018-07-05,N. texanus,-0.6284339624809345,-0.1491239476463544,-0.5918229385108523,-0.46452432810162553,-0.46452432810162553,-0.5245477791878614,-0.8214631630794457,0.999333777481679,0,-0.19666818355774437,-0.19666818355774437,-100000,-0.11660815655049173,0.13997340505303965,-0.33329630041106545,-2.148936054249138,-2.148936054249138,-1.0987233936068386,1.8670609025729992,0.6243654845808405
