site_code,collection_date,Diversity,Observed,Estimator,s.e.,LCL,UCL
SF,2018-06-01,Shannon diversity,2.490707028923247,2.5200940296877,0.17588166805240138,2.1753722947641645,2.8648157646112358
SF,2018-06-01,Simpson diversity,1.9354838709677422,1.9456521739130368,0.16081142490711278,1.6304675727925286,2.260836775033545
SF,2018-07-01,Species richness,8,8,0.7375453405606761,8,9.445562304464254
SF,2018-07-01,Shannon diversity,4.913543959342188,5.137164197211871,0.5689990115829072,4.021946627270484,6.252381767153258
SF,2018-07-01,Simpson diversity,3.4552929085303186,3.563304721030035,0.562134022895719,2.4615422816698116,4.665067160390258
SF,2018-09-18,Species richness,6,6,0.6020223337893195,6,7.179942092115817
SF,2018-09-18,Shannon diversity,2.919100230208694,3.017396712845287,0.37717779114629785,2.278141826430173,3.756651599260401
SF,2018-09-18,Simpson diversity,2.052285432423545,2.0803511141120894,0.2740884859032426,1.5431475531646197,2.617554675059559
SF,2020-01-13,Species richness,6,6,0.509367177046492,6,6.9983413219179615
SF,2020-01-13,Shannon diversity,1.6647570697509204,1.6742811912642241,0.0843709533858956,1.508917161286561,1.8396452212418872
SF,2020-01-13,Simpson diversity,1.2867822656006644,1.2875885047896731,0.041880538745952024,1.205504157194473,1.3696728523848734
SF,2020-05-27,Species richness,10,10.497395833333334,1.2985399478990487,10,13.042487363701987
SF,2020-05-27,Shannon diversity,6.225483362439551,6.390817771703645,0.3622216011884906,5.680876478951773,7.100759064455517
SF,2020-05-27,Simpson diversity,4.993768626388513,5.1004172461752395,0.35595715106111364,4.402754050055973,5.798080442294506
SF,2020-09-11,Species richness,6,6.989795918367347,0.3757552691093646,6.253329123911836,7.726262712822857
SF,2020-09-11,Shannon diversity,3.6107796768062905,3.7379623656044587,0.2670136788036376,3.2146251717697836,4.261299559439134
SF,2020-09-11,Simpson diversity,2.9641975308641975,3.025461489497136,0.31051453648865596,2.416864181303222,3.63405879769105
SF,2020-11-04,Species richness,6,6,0.6291680552737536,6,7.233146728559663
SF,2020-11-04,Shannon diversity,2.9580099069319368,2.992180658674225,0.19118924899004422,2.6174566164224773,3.3669047009259723
SF,2020-11-04,Simpson diversity,2.2981432360742704,2.311361200428724,0.15904500536108093,1.9996387180000257,2.6230836828574224
TR,2017-09-25,Species richness,4,4,0.39037327896449625,4,4.76511756729722
TR,2017-09-25,Shannon diversity,1.3252460775824588,1.3347143939284207,0.09210197038829035,1.1541978490621971,1.5152309387946443
TR,2017-09-25,Simpson diversity,1.1271086700666928,1.1277602523659283,0.045208640206126506,1.0391529457718909,1.2163675589599656
TR,2017-11-05,Species richness,9,14.941747572815533,3.7683461833705176,9,22.327570373500716
TR,2017-11-05,Shannon diversity,3.916267782394103,4.210078541587764,0.4316500415873966,3.36406000615125,5.056097077024278
TR,2017-11-05,Simpson diversity,2.9658932065977073,3.024179620034541,0.25680766041250974,2.5208458546720296,3.527513385397053
TR,2017-12-11,Species richness,3,3,0,3,3
TR,2017-12-11,Shannon diversity,2.1469623835867977,2.160039839191005,0.12258266452612293,1.9197822315908484,2.4002974467911615
TR,2017-12-11,Simpson diversity,1.753595519918544,1.76164136866478,0.12623721709306224,1.5142209696538138,2.009061767675746
TR,2018-02-02,Species richness,6,6,0.6713954513515586,6,7.3159109040330685
TR,2018-02-02,Shannon diversity,1.7381298970136116,1.74319775587191,0.05352107799197395,1.6382983705938818,1.8480971411499383
TR,2018-02-02,Simpson diversity,1.3969232622368297,1.397539613328417,0.032166083315905425,1.3344952485055277,1.4605839781513064
TR,2018-04-07,Species richness,5,5,0.4706968374409722,5,5.92254884902121
TR,2018-04-07,Shannon diversity,2.3831740858111687,2.398107678298784,0.10697435267663734,2.1884417997830887,2.607773556814479
TR,2018-04-07,Simpson diversity,1.9798868749661163,1.9857833690870126,0.08969005922144728,1.8099940832417116,2.1615726549323138
TR,2018-06-01,Species richness,4,4,0.0999999999999998,4,4.195996398454005
TR,2018-06-01,Shannon diversity,2.8294064461614195,2.848216147813915,0.1231039880822305,2.6069367648194954,3.089495530808335
TR,2018-06-01,Simpson diversity,2.506380538163743,2.5230501594665102,0.10900697623824183,2.309400411975943,2.7366999069570777
TR,2018-07-01,Species richness,8,20.38532110091743,8.990715680289401,8,38.006800029524186
TR,2018-07-01,Shannon diversity,1.9555925197600688,2.126957726298983,0.2945678150526662,1.549615417791102,2.7043000348068644
TR,2018-07-01,Simpson diversity,1.4125549875163477,1.4179715731149125,0.10253954737557272,1.2169977532677514,1.6189453929620736
TR,2018-08-31,Species richness,3,3.9,0.8842413857555118,3,5.633081269720591
TR,2018-08-31,Shannon diversity,1.8946457081379977,2.2756101569750777,0.5175624768333597,1.2612063426323468,3.2900139713178085
TR,2018-08-31,Simpson diversity,1.515151515151515,1.6071428571428572,0.39931070525201823,0.8245082562076126,2.3897774580781017
TR,2020-01-13,Species richness,8,10.98,3.6240208194404895,8,18.082950285326692
TR,2020-01-13,Shannon diversity,3.0560218031896196,3.171819027044315,0.30406173389995184,2.575868979523608,3.767769074565022
TR,2020-01-13,Simpson diversity,2.2865853658536586,2.3065015479876148,0.17867571238239174,1.9563035868060896,2.65669950916914
TR,2020-05-27,Species richness,8,8,2.3549142902658913,8,12.615547195599849
TR,2020-05-27,Shannon diversity,5.523295318065587,6.128778897110066,0.9406282457330033,4.285181412632288,7.972376381587844
TR,2020-05-27,Simpson diversity,4.0754716981132075,4.468085106382977,0.9796260458399626,2.548053338219267,6.388116874546688
TR,2020-09-11,Species richness,7,7.4939024390243905,1.445690332793459,7,10.327403424097295
TR,2020-09-11,Shannon diversity,4.541784293373452,4.740619520695784,0.47227110699142866,3.814985160053721,5.6662538813378465
TR,2020-09-11,Simpson diversity,3.5057351407716366,3.617647058823526,0.4968970229095081,2.6437467898957165,4.591547327751336
TR,2020-11-04,Species richness,5,5,0.3322129005599281,5,5.651125320297045
TR,2020-11-04,Shannon diversity,1.8794377283574133,1.8878061363045167,0.08232892413241726,1.7264444101190484,2.049167862489985
TR,2020-11-04,Simpson diversity,1.479087661445452,1.480619727628598,0.05680811389101694,1.3692778703725552,1.5919615848846407
WM,2017-09-30,Species richness,8,8.482142857142858,3.8289936898628145,8,15.986832586305102
WM,2017-09-30,Shannon diversity,4.786085337239045,5.570408946996389,1.103141428897055,3.4082914765041097,7.732526417488669
WM,2017-09-30,Simpson diversity,3.1111111111111116,3.3749999999999996,0.942520497972919,1.5276937692823218,5.2223062307176775
WM,2017-11-03,Species richness,9,11.603174603174603,4.50458167215747,9,20.431992446022456
WM,2017-11-03,Shannon diversity,4.429856466229894,5.135627159939371,1.0305257211918635,3.115833861261154,7.155420458617588
WM,2017-11-03,Simpson diversity,3.051903114186851,3.2126865671641727,0.6532095858338541,1.932419304573494,4.4929538297548515
WM,2017-12-02,Species richness,16,51.625,19.429356142655646,16,89.70583828240713
WM,2017-12-02,Shannon diversity,7.413459596550936,9.160589236744865,1.526291773797373,6.16911233020226,12.15206614328747
WM,2017-12-02,Simpson diversity,5.302646720368239,5.554202192448245,0.6255316820595467,4.328182624422774,6.780221760473716
WM,2018-02-09,Species richness,11,22.82758620689655,10.803748282608973,11,44.0025437388466
WM,2018-02-09,Shannon diversity,6.506119738661026,9.679738043236682,2.5151620540308075,4.750111002054515,14.60936508441885
WM,2018-02-09,Simpson diversity,4.312820512820513,4.891566265060247,1.2802396009330776,2.3823427556494834,7.40078977447101
WM,2018-03-02,Species richness,12,29.653846153846153,12.543935218776214,12,54.23950740705109
WM,2018-03-02,Shannon diversity,6.327897326149425,8.121511506222559,1.893563714259296,4.4101948238424455,11.832828188602672
WM,2018-03-02,Simpson diversity,4.251572327044025,4.541095890410957,0.9899105445065163,2.6009068752617512,6.4812849055601625
WM,2018-03-31,Species richness,8,27.384615384615387,9.042129023328542,9.662368155327115,45.10686261390366
WM,2018-03-31,Shannon diversity,5.685866013025648,14.22199432717207,6.79577033762851,0.9025292182145872,27.54145943612955
WM,2018-03-31,Simpson diversity,3.9302325581395343,5.1999999999999975,5.668750599578081,0,16.31054701251287
WM,2018-05-04,Species richness,7,16.230769230769234,5.590095621493274,7,27.1871553190311
WM,2018-05-04,Shannon diversity,5.539172576785735,10.16077331660369,3.549362429847641,3.2041507860227396,17.11739584718464
WM,2018-05-04,Simpson diversity,4.567567567567567,6.499999999999991,2.757249511210771,1.0958902616362147,11.904109738363768
WM,2018-06-04,Species richness,7,12.555555555555555,6.603173516298426,7,25.497537831169176
WM,2018-06-04,Shannon diversity,6.613805215240195,13.957848509354603,8.024920621612443,0,29.68640390650777
WM,2018-06-04,Simpson diversity,6.230769230769232,18,NA,NA,NA
WM,2018-09-01,Species richness,12,22.074074074074073,14.93927936928521,12,51.35452359285533
WM,2018-09-01,Shannon diversity,10.498761356185051,20.30019958026841,9.943743963848002,0.8108195396387714,39.789579620898046
WM,2018-09-01,Simpson diversity,9.000000000000002,16.999999999999993,8.65384667333123,0.03877219253902453,33.96122780746096
WM,2020-01-14,Species richness,6,6,0.8768593592075952,6,7.7186127635537565
WM,2020-01-14,Shannon diversity,4.461076163771412,4.808702689379434,0.6072651116189071,3.61848494153868,5.998920437220187
WM,2020-01-14,Simpson diversity,3.393351800554017,3.650306748466267,0.7374781992650989,2.20487603852322,5.095737458409314
WM,2020-05-30,Species richness,6,6.480769230769231,2.038566942682444,6,10.476287018500749
WM,2020-05-30,Shannon diversity,4.715456388341039,5.300723582040108,0.8595505310137781,3.6160354983608247,6.985411665719392
WM,2020-05-30,Simpson diversity,4.023809523809525,4.577464788732386,0.8827526819657106,2.8473013248234533,6.307628252641319
WM,2020-09-08,Species richness,7,11.235294117647058,6.039084811570476,7,23.071682847908047
WM,2020-09-08,Shannon diversity,5.649321267308454,7.854290823604951,2.7685029021666048,2.42812484426379,13.280456802946112
WM,2020-09-08,Simpson diversity,4.737704918032786,6.181818181818174,2.1026878628035943,2.06062569999363,10.303010663642716
WM,2020-11-05,Species richness,9,16.741935483870968,6.968124368657026,9,30.39920828623464
WM,2020-11-05,Shannon diversity,5.6596666083728024,7.341407023760106,2.045503569846309,3.332293696613231,11.350520350906981
WM,2020-11-05,Simpson diversity,3.922448979591837,4.345794392523364,1.5358914657924765,1.3355024354076783,7.35608634963905
