site_code,collection_date,Diversity,Observed,Estimator,s.e.,LCL,UCL
SF,2018-05-12,Shannon diversity,3.396013332417988,3.9431451965439113,1.0403725266032566,1.904052513896589,5.982237879191233
SF,2018-05-12,Simpson diversity,2.3047619047619046,2.4574468085106425,0.7775850257303984,0.9334081631614106,3.9814854538598743
SF,2018-06-01,Species richness,5,6.982300884955752,2.3456893477033836,5,11.579767525373635
SF,2018-06-01,Shannon diversity,2.267988768571904,2.3369586694752824,0.19562038127495296,1.9535497675343814,2.7203675714161837
SF,2018-06-01,Simpson diversity,1.986774544888751,2.004434589800448,0.11334473539438042,1.7822829905902402,2.2265861890106557
SF,2018-07-01,Species richness,8,12.363636363636363,4.575407855995305,8,21.331270975968785
SF,2018-07-01,Shannon diversity,5.541299705024843,6.671890947808437,1.166363049889542,4.385861377126641,8.957920518490234
SF,2018-07-01,Simpson diversity,4.481481481481483,5.02857142857143,0.7917066634763602,3.476854881837392,6.580287975305469
SF,2018-09-18,Species richness,6,13.11111111111111,5.229727395810711,6,23.36118845586255
SF,2018-09-18,Shannon diversity,5.349418023423783,10.87241843486362,5.952782850233311,0,22.5396584291086
SF,2018-09-18,Simpson diversity,4.764705882352941,8.999999999999996,NA,NA,NA
SF,2020-01-13,Species richness,6,6.247663551401869,2.0087280310398032,6,10.184698146975938
SF,2020-01-13,Shannon diversity,2.4084433194924366,2.474171233567404,0.2649315467314989,1.9549149436051763,2.993427523529632
SF,2020-01-13,Simpson diversity,1.7466056445461482,1.7589950372208398,0.1629178952847932,1.4396818300255771,2.0783082444161023
SF,2020-05-27,Species richness,10,10.499791666666667,1.221439788776557,10,12.893769661952929
SF,2020-05-27,Shannon diversity,2.843053540667027,2.848987635370722,0.0635668314854063,2.724398935047999,2.973576335693445
SF,2020-05-27,Simpson diversity,2.1243747662634536,2.1253708952353296,0.041164084996984956,2.0446907711846936,2.2060510192859657
SF,2020-09-11,Species richness,6,8.962962962962962,2.0305147276253517,6,12.942698699186808
SF,2020-09-11,Shannon diversity,2.0793121975007485,2.1991779932536257,0.28568398994837785,1.6392476619951024,2.759108324512149
SF,2020-09-11,Simpson diversity,1.5169942196531792,1.5268614514608856,0.16446727537172737,1.2045115150968686,1.8492113878249026
SF,2020-11-04,Species richness,6,6,0.9130769061910512,6,7.7895978512497175
SF,2020-11-04,Shannon diversity,3.0159427183746477,3.0980632362173037,0.2686028772766294,2.571611270611278,3.6245152018233293
SF,2020-11-04,Simpson diversity,2.443765903307888,2.4806889352818398,0.18405349851415953,2.119950706965491,2.8414271635981887
TR,2017-09-25,Species richness,4,5.982758620689655,2.1968584054675615,4,10.288521974540165
TR,2017-09-25,Shannon diversity,1.2042384361919238,1.2345398308571311,0.10304504547512504,1.032575252940594,1.4365044087736683
TR,2017-09-25,Simpson diversity,1.0721912350597609,1.072864725751971,0.03808913538579419,0.9982113921935443,1.1475180593103977
TR,2017-11-05,Species richness,9,13.339285714285715,4.188666114666225,9,21.548920442294836
TR,2017-11-05,Shannon diversity,7.154269023117858,9.076301043406819,1.6793062361834115,5.784921301473819,12.367680785339818
TR,2017-11-05,Simpson diversity,6.030769230769231,7.411764705882355,1.5469682654644712,4.379762620345595,10.443766791419115
TR,2017-12-11,Species richness,3,3,0.6101211428084372,3,4.195815466110956
TR,2017-12-11,Shannon diversity,1.7906599610321092,1.8769291522882667,0.3058365724210253,1.2775004851878813,2.476357819388652
TR,2017-12-11,Simpson diversity,1.4336043360433606,1.4624277456647368,0.2356588147024064,1.0005449562086222,1.9243105351208514
TR,2018-02-02,Species richness,6,6.993103448275862,1.3406786808322537,6,9.62078537754775
TR,2018-02-02,Shannon diversity,1.8451143555921565,1.889182966973645,0.18742556178259695,1.5218356160975681,2.256530317849722
TR,2018-02-02,Simpson diversity,1.373554582870582,1.3771270280965537,0.09554616277362528,1.1898599901992466,1.5643940659938609
TR,2018-04-07,Species richness,5,6.9787234042553195,1.90713223848839,5,10.716633905447816
TR,2018-04-07,Shannon diversity,2.3740359393929635,2.4610696337751694,0.19570175266839962,2.077501246833741,2.844638020716598
TR,2018-04-07,Simpson diversity,2.094831673779042,2.1197866149369466,0.11615459658578647,1.892127788990026,2.347445440883867
TR,2018-06-01,Species richness,4,4,0.17144660799776537,4,4.336029176947177
TR,2018-06-01,Shannon diversity,3.281732050503135,3.3373468171264324,0.21126171447201578,2.9232814654490973,3.7514121688037676
TR,2018-06-01,Simpson diversity,2.9992756247736323,3.067415730337075,0.24096512901345482,2.595132755940656,3.539698704733494
TR,2018-07-01,Species richness,8,10.2,5.584710691440276,8,21.14583181929872
TR,2018-07-01,Shannon diversity,3.4059272818106074,3.832021307131863,0.8391278108754379,2.187361019390067,5.476681594873659
TR,2018-07-01,Simpson diversity,2.142857142857143,2.199999999999992,0.4606826346993178,1.297078627686307,3.102921372313677
TR,2018-08-31,Species richness,3,3.8,1.389732915260186,3,6.5238264620398185
TR,2018-08-31,Shannon diversity,2.586409289858933,3.698854650783156,1.4967910798033495,0.765198041987774,6.632511259578538
TR,2018-08-31,Simpson diversity,2.272727272727273,3.333333333333332,1.924427998156799,0,7.105142900561171
TR,2020-01-13,Species richness,8,13.863636363636363,4.141649145904257,8,21.98111952620978
TR,2020-01-13,Shannon diversity,3.8838381501560457,4.5474591850012525,0.8772621979916886,2.8280568719390975,6.266861498063408
TR,2020-01-13,Simpson diversity,2.581333333333333,2.6798866855524124,0.5724458782696126,1.557913381045572,3.8018599900592527
TR,2020-05-27,Species richness,8,9.984962406015038,2.477577752318439,8,14.840925569456875
TR,2020-05-27,Shannon diversity,3.622837909730554,3.759621344378372,0.3288311130312692,3.1151242058408655,4.404118482915879
TR,2020-05-27,Simpson diversity,2.584977349115885,2.6163934426229565,0.2758160885674049,2.075803842674133,3.1569830425717798
TR,2020-09-11,Species richness,7,8.98165137614679,2.5316516972756427,7,13.943597524206748
TR,2020-09-11,Shannon diversity,3.45175712029688,3.594066003398218,0.36645553696485317,2.875826349011819,4.312305657784616
TR,2020-09-11,Simpson diversity,2.5556033555603355,2.592951541850218,0.2944174636273044,2.01590391672107,3.1699991669793657
TR,2020-11-04,Species richness,5,5,0.6200716671598024,5,6.21531813546692
TR,2020-11-04,Shannon diversity,1.5101850616010675,1.5319608386115062,0.11956341874913097,1.2976208439947285,1.766300833228284
TR,2020-11-04,Simpson diversity,1.1986428805953815,1.2002648129758309,0.05375245005515025,1.0949119467869484,1.3056176791647134
WM,2017-09-30,Species richness,8,12.411764705882351,5.0726968108014905,8,22.354067759544463
WM,2017-09-30,Shannon diversity,4.383554947222105,4.943294306295498,0.9202925080979127,3.139554135181553,6.747034477409443
WM,2017-09-30,Simpson diversity,3.2071516646115903,3.355263157894733,0.5747886729443992,2.228698060202139,4.4818282555873274
WM,2017-11-03,Species richness,9,29.883333333333333,10.539071823851646,9.227132128103246,50.539534538563416
WM,2017-11-03,Shannon diversity,1.6655656426764784,1.786616981549843,0.18632902796248793,1.42141879746901,2.151815165630676
WM,2017-11-03,Simpson diversity,1.2713859676659867,1.2733164717040728,0.06442714707599094,1.1470415838084655,1.39959135959968
WM,2017-12-02,Species richness,16,24.923076923076923,9.084051589553043,16,42.72749087230471
WM,2017-12-02,Shannon diversity,7.563207646600154,8.436359950363567,1.1267308024295364,6.22800815732976,10.644711743397373
WM,2017-12-02,Simpson diversity,5.140443109275254,5.330714846818549,0.6568418642076336,4.043328449433439,6.618101244203659
WM,2018-02-09,Species richness,11,34.98958333333333,18.024234252850228,11,70.31643331783297
WM,2018-02-09,Shannon diversity,4.614248846447536,6.2199610510800225,1.8973089464675745,2.5013038484579444,9.938618253702101
WM,2018-02-09,Simpson diversity,2.8944723618090458,3.016042780748664,0.5940875439993867,1.8516525908460117,4.180432970651316
WM,2018-03-02,Species richness,12,24.379807692307693,10.44642795964972,12,44.85443026031338
WM,2018-03-02,Shannon diversity,4.366912457157409,4.865285684618293,0.7367348784566398,3.421311856688785,6.309259512547801
WM,2018-03-02,Simpson diversity,2.794832041343669,2.844397238449278,0.3775498867243593,2.104413058102357,3.584381418796199
WM,2018-03-31,Species richness,8,29.777777777777775,11.363201493113149,8,52.04924345335131
WM,2018-03-31,Shannon diversity,7.715195845677657,30.943972170397487,15.59962988122953,0.3692594310327735,61.5186849097622
WM,2018-03-31,Simpson diversity,7.363636363636363,36,NA,NA,NA
WM,2018-05-04,Species richness,7,14.846153846153847,5.623249610764122,7,25.8675205593304
WM,2018-05-04,Shannon diversity,2.7206794840896404,3.114023757944302,0.596097090373088,1.9456949295239316,4.282352586364672
WM,2018-05-04,Simpson diversity,1.9259259259259263,1.9615384615384612,0.2749839427523227,1.4225798374170846,2.5004970856598376
WM,2018-06-04,Species richness,7,12.89655172413793,6.01857098380254,7,24.692734090788708
WM,2018-06-04,Shannon diversity,2.102318750923081,2.3493811417443267,0.45268862282738365,1.4621277447916183,3.236634538697035
WM,2018-06-04,Simpson diversity,1.4462596732588133,1.4576719576719581,0.16849936535236643,1.1274192701634638,1.7879246451804525
WM,2018-09-01,Species richness,12,55.392857142857146,20.33700926953541,15.533051421310518,95.25266286440377
WM,2018-09-01,Shannon diversity,6.791871547338402,14.041253857849126,5.761399420366107,2.7491184933816157,25.333389222316637
WM,2018-09-01,Simpson diversity,4.505747126436781,5.178082191780825,1.6490587371593728,1.9459864585573525,8.410177925004298
WM,2020-01-14,Species richness,6,6.972222222222222,1.3084540162847027,6,9.536744969567025
WM,2020-01-14,Shannon diversity,3.8040032228455174,4.183404251054951,0.6231970136558382,2.9619605490165926,5.40484795309331
WM,2020-01-14,Simpson diversity,2.9058295964125556,3.0731707317073162,0.6203087793443071,1.8573878648984712,4.288953598516161
WM,2020-05-30,Species richness,6,7.956521739130435,2.3268158255776004,6,12.516996955920362
WM,2020-05-30,Shannon diversity,3.28212388645296,3.5725978886792173,0.5518123604554747,2.491065535962453,4.654130241395982
WM,2020-05-30,Simpson diversity,2.4604651162790696,2.5429975429975498,0.40175160814662686,1.7555788602991127,3.330416225695987
WM,2020-09-08,Species richness,7,7.944444444444445,2.675543744641781,7,13.188413823003765
WM,2020-09-08,Shannon diversity,5.887796379090339,7.351839820922273,1.3555869706510817,4.694938180534399,10.008741461310148
WM,2020-09-08,Simpson diversity,5.0625,6.6521739130434785,1.5141990422161922,3.6843983248746976,9.61994950121226
WM,2020-11-05,Species richness,9,16.804878048780488,6.5772653544951005,9,29.696081260353953
WM,2020-11-05,Shannon diversity,5.214870147225675,6.34720150839659,1.396948289045158,3.609233173603231,9.085169843189949
WM,2020-11-05,Simpson diversity,3.6623093681917207,3.923444976076556,0.9803696847155126,2.001955702499264,5.844934249653848
